Time,PM10(μg/m³),PM2.5(μg/m³),CO2(ppm),Temperature(°C),Humidity(%)
04/01/2022 15:30,0,0,919,19.14,54.84
04/01/2022 15:45,0,0,907,19.39,53.75
04/01/2022 16:00,0,0,908,19.5,53.12
04/01/2022 16:15,0,0,914,19.55,53
04/01/2022 16:30,0,0,924,19.59,52.71
04/01/2022 16:45,0,0,937,19.45,52.59
04/01/2022 17:00,0,0,955,19.49,52.63
04/01/2022 17:15,0,0,943,19.47,52.12
04/01/2022 17:30,0,0,930,19.49,51.85
04/01/2022 17:45,0,0,917,19.56,51.42
04/01/2022 18:00,0,0,991,19.64,51.86
04/01/2022 18:15,0,0,991,19.83,52.05
04/01/2022 18:30,0,0,1003,20.24,51.62
04/01/2022 18:45,0,0,1052,20.64,50.72
04/01/2022 19:00,0,0,1038,20.85,50.29
04/01/2022 19:15,0,0,1028,21.06,49.81
04/01/2022 19:30,0,0,986,21.19,49.3
04/01/2022 19:45,0,0,1004,21.11,49.32
04/01/2022 20:00,0,0,980,21.12,49.11
04/01/2022 20:15,0,0,916,21.29,48.07
04/01/2022 20:30,0,0,895,21.45,47.66
04/01/2022 20:45,0,0,876,21.37,47.29
04/01/2022 21:00,0,0,863,21.36,47.04
04/01/2022 21:15,0,0,872,21.33,47.54
04/01/2022 21:30,0,0,907,21.49,48.91
04/01/2022 21:45,0,0,919,21.54,50.04
04/01/2022 22:00,0,0,943,21.57,49.19
04/01/2022 22:15,0,0,944,21.22,49.2
04/01/2022 22:30,0,0,947,21.32,48.72
04/01/2022 22:45,0,0,947,21.22,48.67
04/01/2022 23:00,0,0,941,20.94,48.93
04/01/2022 23:15,0,0,978,21.47,47.61
04/01/2022 23:30,0,0,952,21.45,47.07
04/01/2022 23:45,0,0,949,21.35,46.89
05/01/2022 00:00,0,0,944,21.29,46.75
05/01/2022 00:15,0,0,946,21.17,46.67
05/01/2022 00:30,0,0,946,21.17,46.49
05/01/2022 00:45,0,0,933,21.2,46.13
05/01/2022 01:00,0,0,921,21.24,45.98
05/01/2022 01:15,0,0,908,21.25,45.5
05/01/2022 01:30,0,0,928,21.18,45.51
05/01/2022 01:45,0,0,954,21.12,45.41
05/01/2022 02:00,0,0,863,20.96,45.14
05/01/2022 02:15,0,0,568,19.39,44.32
05/01/2022 02:30,0,0,589,19.92,46.33
05/01/2022 02:45,0,0,640,20.03,46.69
05/01/2022 03:00,0,0,675,20.05,46.87
05/01/2022 03:15,0,0,697,20.08,46.9
05/01/2022 03:30,0,0,715,20.08,46.92
05/01/2022 03:45,0,0,727,20.04,46.95
05/01/2022 04:00,0,0,727,20.03,46.88
05/01/2022 04:15,0,0,726,19.98,46.81
05/01/2022 04:30,0,0,726,19.93,46.69
05/01/2022 04:45,0,0,725,19.93,46.68
05/01/2022 05:00,0,0,730,19.91,46.73
05/01/2022 05:15,0,0,731,19.86,46.78
05/01/2022 05:30,0,0,733,19.86,46.61
05/01/2022 05:45,0,0,733,19.8,46.59
05/01/2022 06:00,0,0,728,19.77,46.53
05/01/2022 06:15,0,0,727,19.72,46.49
05/01/2022 06:30,0,0,725,19.66,46.58
05/01/2022 06:45,0,0,725,19.6,46.65
05/01/2022 07:00,0,0,723,19.59,46.64
05/01/2022 07:15,0,0,722,19.53,46.54
05/01/2022 07:30,0,0,722,19.46,46.62
05/01/2022 07:45,0,0,719,19.38,46.71
05/01/2022 08:00,0,0,719,19.3,46.78
05/01/2022 08:15,0,0,727,19.24,47
05/01/2022 08:30,0,0,722,19.17,47.14
05/01/2022 08:45,0,0,722,19.1,47.18
05/01/2022 09:00,0,0,722,19.05,47.38
05/01/2022 09:15,0,0,725,19,47.28
05/01/2022 09:30,0,0,734,18.98,47.36
05/01/2022 09:45,0,0,738,18.95,47.41
05/01/2022 10:00,0,0,741,18.95,47.44
05/01/2022 10:15,0,0,774,18.85,48.02
05/01/2022 10:30,0,0,827,19.37,48.46
05/01/2022 10:45,0,0,817,19.65,48.04
05/01/2022 11:00,0,0,842,19.77,47.21
05/01/2022 11:15,0,0,835,19.91,46.77
05/01/2022 11:30,0,0,841,20.1,46.02
05/01/2022 11:45,0,0,874,20.03,45.92
05/01/2022 12:00,0,0,871,20.17,45.83
05/01/2022 12:15,0,0,865,20.14,45.57
05/01/2022 12:30,0,0,874,20.15,45.46
05/01/2022 12:45,0,0,880,20.09,45.49
05/01/2022 13:00,0,0,877,20.07,45.4
05/01/2022 13:15,2,2,901,20.22,45.26
05/01/2022 13:30,0,0,918,20.26,45.19
05/01/2022 13:45,0,0,955,20.35,45.29
05/01/2022 14:00,0,0,976,20.4,45.83
05/01/2022 14:15,0,0,1003,20.6,46
05/01/2022 14:30,0,0,1003,20.8,45.65
05/01/2022 14:45,0,0,1048,20.99,45.43
05/01/2022 15:00,0,0,1024,21.13,45.14
05/01/2022 15:15,0,0,1051,21.12,45.31
05/01/2022 15:30,0,0,1038,21.19,45.07
05/01/2022 15:45,0,0,1026,21.25,44.9
05/01/2022 16:00,0,0,1049,21.33,44.56
05/01/2022 16:15,0,0,1020,21.39,44.54
05/01/2022 16:30,0,0,1057,21.46,44.09
05/01/2022 16:45,0,0,1034,21.47,44.27
05/01/2022 17:00,0,0,994,21.46,43.76
05/01/2022 17:15,0,0,1032,21.5,43.93
05/01/2022 17:30,0,0,1001,21.55,43.73
05/01/2022 17:45,0,0,1096,21.54,44.23
05/01/2022 18:00,0,0,1024,21.69,43.68
05/01/2022 18:15,0,0,1019,21.78,43.29
05/01/2022 18:30,0,0,955,21.71,42.93
05/01/2022 18:45,0,0,937,21.73,42.64
05/01/2022 19:00,0,0,905,21.58,42.6
05/01/2022 19:15,0,0,953,21.71,43.46
05/01/2022 19:30,0,0,952,21.64,43.25
05/01/2022 19:45,0,0,983,21.67,43.37
05/01/2022 20:00,1,1,599,20.02,38.56
05/01/2022 20:15,1,1,717,20.18,42.04
05/01/2022 20:30,0,0,906,20.14,44.32
05/01/2022 20:45,0,0,928,20.26,44.67
05/01/2022 21:00,0,0,945,20.59,44.29
05/01/2022 21:15,0,0,1054,20.9,44.16
05/01/2022 21:30,0,0,1110,21.11,44.02
05/01/2022 21:45,0,0,1167,21.1,44.27
05/01/2022 22:00,0,0,1274,21.05,44.9
05/01/2022 22:15,0,0,1484,21.27,45.43
05/01/2022 22:30,0,0,1585,21.31,45.74
05/01/2022 22:45,0,0,1673,21.41,45.8
05/01/2022 23:00,0,0,1554,21.33,45.05
05/01/2022 23:15,0,0,1491,21.4,44.5
05/01/2022 23:30,0,0,1459,21.22,44.77
05/01/2022 23:45,0,0,1476,21.28,45.09
06/01/2022 00:00,0,0,1438,21.3,44.86
06/01/2022 00:15,6,4,489,19.94,31.87
06/01/2022 00:30,1,1,607,19.61,38.4
06/01/2022 00:45,0,0,658,19.88,39.82
06/01/2022 01:00,0,0,693,20.12,40.2
06/01/2022 01:15,0,0,732,20.29,40.39
06/01/2022 01:30,0,0,769,20.39,40.74
06/01/2022 01:45,0,0,729,20.45,40.16
06/01/2022 02:00,2,2,743,20.33,44.38
06/01/2022 02:15,0,0,789,20.53,45.01
06/01/2022 02:30,0,0,826,20.37,44.59
06/01/2022 02:45,0,0,830,20.23,44.46
06/01/2022 03:00,0,0,823,20.08,44.47
06/01/2022 03:15,1,1,815,19.99,44.34
06/01/2022 03:30,0,0,811,19.91,44.4
06/01/2022 03:45,0,0,812,19.82,44.43
06/01/2022 04:00,1,1,812,19.82,44.21
06/01/2022 04:15,0,0,816,19.75,44.13
06/01/2022 04:30,0,0,812,19.67,44.25
06/01/2022 04:45,0,0,808,19.61,44.42
06/01/2022 05:00,0,0,809,19.51,44.63
06/01/2022 05:15,0,0,802,19.44,44.62
06/01/2022 05:30,0,0,796,19.4,44.79
06/01/2022 05:45,0,0,790,19.28,44.9
06/01/2022 06:00,0,0,796,19.31,44.55
06/01/2022 06:15,0,0,795,19.23,44.52
06/01/2022 06:30,0,0,793,19.13,44.36
06/01/2022 06:45,0,0,790,19.06,44.24
06/01/2022 07:00,0,0,787,19.02,44.11
06/01/2022 07:15,0,0,791,18.94,44.04
06/01/2022 07:30,0,0,795,18.85,44.17
06/01/2022 07:45,0,0,799,18.77,44.12
06/01/2022 08:00,0,0,795,18.74,44
06/01/2022 08:15,0,0,791,18.68,44.17
06/01/2022 08:30,0,0,788,18.64,44
06/01/2022 08:45,0,0,789,18.55,44.25
06/01/2022 09:00,0,0,795,18.62,44.29
06/01/2022 09:15,0,0,816,18.81,44.33
06/01/2022 09:30,0,0,820,18.93,44.17
06/01/2022 09:45,0,0,827,19.08,44
06/01/2022 10:00,0,0,831,19.21,43.64
06/01/2022 10:15,0,0,830,19.34,43.8
06/01/2022 10:30,0,0,942,19.48,45.97
06/01/2022 10:45,0,0,908,19.69,44.74
06/01/2022 11:00,0,0,882,19.77,44.1
06/01/2022 11:15,0,0,936,20.01,43.7
06/01/2022 11:30,0,0,900,20.13,43.35
06/01/2022 11:45,0,0,924,20.22,43.03
06/01/2022 12:00,0,0,940,20.18,42.96
06/01/2022 12:15,0,0,912,20.37,42.48
06/01/2022 12:30,0,0,920,20.4,42.18
06/01/2022 12:45,0,0,901,20.34,41.9
06/01/2022 13:00,0,0,940,20.39,42.02
06/01/2022 13:15,0,0,916,20.3,41.86
06/01/2022 13:30,0,0,880,20.23,41.61
06/01/2022 13:45,0,0,954,20.07,42.21
06/01/2022 14:00,0,0,930,20.13,42.17
06/01/2022 14:15,0,0,939,20.22,41.97
06/01/2022 14:30,0,0,948,20.18,41.85
06/01/2022 14:45,0,0,961,20.22,42
06/01/2022 15:00,0,0,954,20.18,41.72
06/01/2022 15:15,0,0,976,20.2,41.92
06/01/2022 15:30,0,0,964,20.17,41.73
06/01/2022 15:45,0,0,962,20.17,41.57
06/01/2022 16:00,0,0,958,20.18,41.5
06/01/2022 16:15,0,0,952,20.23,41.43
06/01/2022 16:30,0,0,954,20.15,41.67
06/01/2022 16:45,0,0,964,20.12,42.14
06/01/2022 17:00,0,0,976,20.18,42.07
06/01/2022 17:15,0,0,945,20.09,42.26
06/01/2022 17:30,4,4,991,20.2,42.27
06/01/2022 17:45,1,1,987,20.2,42.18
06/01/2022 18:00,0,0,968,20.14,42.7
06/01/2022 18:15,0,0,956,20.11,42.79
06/01/2022 18:30,0,0,945,20.08,42.68
06/01/2022 18:45,0,0,948,19.98,42.85
06/01/2022 19:00,0,0,934,19.87,43.01
06/01/2022 19:15,0,0,1010,19.95,43.39
06/01/2022 19:30,0,0,997,20.09,43.26
06/01/2022 19:45,0,0,984,20.03,43.93
06/01/2022 20:00,0,0,1211,20.35,44.03
06/01/2022 20:15,1,1,787,20.04,42.44
06/01/2022 20:30,0,0,572,19.52,42.77
06/01/2022 20:45,0,0,661,19.45,44.38
06/01/2022 21:00,0,0,555,20.09,42.74
06/01/2022 21:15,2,2,549,19.78,43.56
06/01/2022 21:30,0,0,611,19.3,45.49
06/01/2022 21:45,0,0,644,19.39,45.51
06/01/2022 22:00,0,0,658,19.23,45.84
06/01/2022 22:15,0,0,634,19.16,45.66
06/01/2022 22:30,0,0,700,19.17,46.34
06/01/2022 22:45,0,0,757,19.3,47.45
06/01/2022 23:00,0,0,800,19.32,47.9
06/01/2022 23:15,0,0,853,19.35,47.8
06/01/2022 23:30,0,0,932,19.41,47.74
06/01/2022 23:45,0,0,945,19.41,47.74
07/01/2022 00:00,0,0,966,19.46,47.67
07/01/2022 00:15,0,0,977,19.5,47.39
07/01/2022 00:30,0,0,894,19.35,47
07/01/2022 00:45,0,0,929,19.51,50.9
07/01/2022 01:00,0,0,891,19.59,51.13
07/01/2022 01:15,0,0,573,18.34,47.85
07/01/2022 01:30,0,0,615,18.85,48.52
07/01/2022 01:45,0,0,654,18.9,48.97
07/01/2022 02:00,0,0,679,18.93,49.17
07/01/2022 02:15,0,0,694,18.9,49.2
07/01/2022 02:30,0,0,713,18.83,49.34
07/01/2022 02:45,0,0,732,18.82,49.38
07/01/2022 03:00,0,0,745,18.74,49.37
07/01/2022 03:15,0,0,752,18.76,49.62
07/01/2022 03:30,0,0,759,18.66,49.83
07/01/2022 03:45,0,0,764,18.66,49.97
07/01/2022 04:00,0,0,768,18.64,49.91
07/01/2022 04:15,0,0,777,18.66,49.99
07/01/2022 04:30,0,0,776,18.64,49.93
07/01/2022 04:45,0,0,780,18.63,49.9
07/01/2022 05:00,0,0,783,18.6,49.94
07/01/2022 05:15,0,0,778,18.57,49.94
07/01/2022 05:30,0,0,773,18.59,49.83
07/01/2022 05:45,0,0,770,18.57,49.75
07/01/2022 06:00,0,0,766,18.56,49.61
07/01/2022 06:15,0,0,772,18.56,49.55
07/01/2022 06:30,0,0,770,18.52,49.43
07/01/2022 06:45,0,0,763,18.44,49.35
07/01/2022 07:00,0,0,758,18.43,49.38
07/01/2022 07:15,0,0,763,18.42,49.5
07/01/2022 07:30,0,0,757,18.41,49.31
07/01/2022 07:45,0,0,758,18.39,49.19
07/01/2022 08:00,0,0,753,18.32,49.1
07/01/2022 08:15,0,0,752,18.29,48.95
07/01/2022 08:30,0,0,753,18.28,48.84
07/01/2022 08:45,0,0,773,18.32,48.87
07/01/2022 09:00,0,0,763,18.35,48.82
07/01/2022 09:15,0,0,768,18.58,48.74
07/01/2022 09:30,0,0,770,18.78,48.47
07/01/2022 09:45,0,0,779,18.95,48.19
07/01/2022 10:00,0,0,783,19.02,48.38
07/01/2022 10:15,0,0,814,19.11,48.58
07/01/2022 10:30,0,0,922,19.21,51.6
07/01/2022 10:45,0,0,841,19.29,49.67
07/01/2022 11:00,0,0,900,19.43,49.31
07/01/2022 11:15,0,0,875,19.63,48.52
07/01/2022 11:30,0,0,868,19.75,48.04
07/01/2022 11:45,0,0,878,19.82,47.53
07/01/2022 12:00,0,0,888,19.86,47.28
07/01/2022 12:15,0,0,893,19.86,47.08
07/01/2022 12:30,0,0,893,19.91,46.68
07/01/2022 12:45,0,0,891,19.9,46.37
07/01/2022 13:00,0,0,875,19.89,46.13
07/01/2022 13:15,0,0,884,19.92,45.99
07/01/2022 13:30,0,0,876,19.99,45.68
07/01/2022 13:45,0,0,855,19.95,45.13
07/01/2022 14:00,0,0,834,19.8,45.24
07/01/2022 14:15,0,0,787,19.71,45.19
07/01/2022 14:30,0,0,751,19.63,45.2
07/01/2022 14:45,0,0,815,19.59,45.78
07/01/2022 15:00,0,0,831,19.68,45.76
07/01/2022 15:15,0,0,867,19.73,45.55
07/01/2022 15:30,0,0,860,19.78,45.37
07/01/2022 15:45,0,0,877,19.78,45.15
07/01/2022 16:00,0,0,878,19.8,44.91
07/01/2022 16:15,0,0,894,19.77,45.04
07/01/2022 16:30,0,0,901,19.83,45.06
07/01/2022 16:45,0,0,897,19.79,44.8
07/01/2022 17:00,0,0,906,19.78,44.77
07/01/2022 17:15,0,0,908,19.74,44.85
07/01/2022 17:30,0,0,921,19.7,44.91
07/01/2022 17:45,2,1,956,19.7,45.02
07/01/2022 18:00,0,0,966,19.82,45.53
07/01/2022 18:15,0,0,1027,19.93,46.14
07/01/2022 18:30,0,0,997,20.07,45.99
07/01/2022 18:45,0,0,1017,20.29,45.86
07/01/2022 19:00,0,0,972,20.51,45.37
07/01/2022 19:15,0,0,960,20.59,44.98
07/01/2022 19:30,0,0,949,20.62,44.9
07/01/2022 19:45,0,0,973,20.8,45.9
07/01/2022 20:00,6,1,964,20.93,48.77
07/01/2022 20:15,0,0,973,21.05,47.73
07/01/2022 20:30,0,0,995,21.1,47.55
07/01/2022 20:45,0,0,980,21.11,47.13
07/01/2022 21:00,0,0,973,21.2,46.36
07/01/2022 21:15,0,0,950,21.13,45.83
07/01/2022 21:30,0,0,1004,21.02,46.18
07/01/2022 21:45,2,2,976,21.1,45.82
07/01/2022 22:00,1,1,970,21.09,45.27
07/01/2022 22:15,0,0,956,21.02,45.05
07/01/2022 22:30,0,0,956,20.98,44.74
07/01/2022 22:45,0,0,955,20.96,44.67
07/01/2022 23:00,0,0,979,20.95,44.76
07/01/2022 23:15,0,0,993,20.96,44.58
07/01/2022 23:30,0,0,983,20.9,44.55
07/01/2022 23:45,0,0,979,20.89,44.21
08/01/2022 00:00,0,0,975,20.82,44.36
08/01/2022 00:15,0,0,971,20.76,44.25
08/01/2022 00:30,0,0,960,20.77,44.04
08/01/2022 00:45,0,0,945,20.79,43.88
08/01/2022 01:00,0,0,1299,21.03,45.41
08/01/2022 01:15,1,1,487,18.38,39.27
08/01/2022 01:30,0,0,497,18.94,41.18
08/01/2022 01:45,0,0,622,19.47,48.14
08/01/2022 02:00,0,0,669,19.64,48.94
08/01/2022 02:15,0,0,701,19.73,48.67
08/01/2022 02:30,0,0,717,19.75,48.23
08/01/2022 02:45,0,0,723,19.69,47.9
08/01/2022 03:00,0,0,725,19.64,47.64
08/01/2022 03:15,0,0,729,19.59,47.54
08/01/2022 03:30,0,0,733,19.51,47.47
08/01/2022 03:45,0,0,731,19.46,47.56
08/01/2022 04:00,0,0,733,19.43,47.67
08/01/2022 04:15,0,0,737,19.4,47.55
08/01/2022 04:30,0,0,735,19.36,47.32
08/01/2022 04:45,0,0,739,19.28,47.72
08/01/2022 05:00,0,0,737,19.24,47.71
08/01/2022 05:15,0,0,739,19.24,47.66
08/01/2022 05:30,0,0,736,19.2,47.46
08/01/2022 05:45,0,0,741,19.2,47.51
08/01/2022 06:00,0,0,742,19.13,47.48
08/01/2022 06:15,0,0,744,19.09,47.33
08/01/2022 06:30,0,0,741,19.03,47.26
08/01/2022 06:45,0,0,737,19.01,47.02
08/01/2022 07:00,0,0,740,18.97,47.11
08/01/2022 07:15,0,0,734,19,46.95
08/01/2022 07:30,0,0,734,18.96,47
08/01/2022 07:45,0,0,734,18.89,47
08/01/2022 08:00,0,0,733,18.87,46.94
08/01/2022 08:15,0,0,733,18.81,47.01
08/01/2022 08:30,0,0,732,18.8,46.89
08/01/2022 08:45,0,0,735,18.9,47.09
08/01/2022 09:00,0,0,732,19.04,47.24
08/01/2022 09:15,0,0,748,19.24,47.57
08/01/2022 09:30,0,0,759,19.54,47.56
08/01/2022 09:45,0,0,769,19.84,47.38
08/01/2022 10:00,0,0,772,20.02,47.11
08/01/2022 10:15,0,0,782,20.19,46.96
08/01/2022 10:30,0,0,788,20.27,46.88
08/01/2022 10:45,0,0,800,20.38,47
08/01/2022 11:00,0,0,813,20.45,46.93
08/01/2022 11:15,0,0,827,20.54,46.99
08/01/2022 11:30,0,0,826,20.64,46.73
08/01/2022 11:45,0,0,828,20.69,46.87
08/01/2022 12:00,0,0,831,20.77,46.81
08/01/2022 12:15,0,0,836,20.9,46.59
08/01/2022 12:30,0,0,835,20.9,46.57
08/01/2022 12:45,0,0,830,20.88,46.65
08/01/2022 13:00,0,0,850,20.88,47.01
08/01/2022 13:15,0,0,862,20.88,47.25
08/01/2022 13:30,0,0,877,20.89,47.5
08/01/2022 13:45,0,0,900,20.87,49.74
08/01/2022 14:00,0,0,927,21,49.67
08/01/2022 14:15,0,0,927,20.99,49.68
08/01/2022 14:30,0,0,945,21.07,49.39
08/01/2022 14:45,0,0,952,21.14,49.22
08/01/2022 15:00,0,0,954,21.13,49.05
08/01/2022 15:15,0,0,977,21.16,49.04
08/01/2022 15:30,0,0,965,21.15,49.33
08/01/2022 15:45,0,0,949,21.18,48.99
08/01/2022 16:00,0,0,950,21.17,49.03
08/01/2022 16:15,0,0,934,21.13,49.16
08/01/2022 16:30,0,0,978,21.13,49.74
08/01/2022 16:45,0,0,965,21.08,49.57
08/01/2022 17:00,0,0,948,21.11,49.36
08/01/2022 17:15,0,0,945,21.13,48.92
08/01/2022 17:30,0,0,944,21.06,49
08/01/2022 17:45,0,0,933,21.07,48.96
08/01/2022 18:00,0,0,1162,21.06,49.92
08/01/2022 18:15,0,0,429,18.82,47.15
08/01/2022 18:30,0,0,733,19.35,51.15
08/01/2022 18:45,3,3,508,19.25,46.59
08/01/2022 19:00,5,5,477,19.11,46.13
08/01/2022 19:15,4,3,551,19.45,47.47
08/01/2022 19:30,5,3,544,19.1,47.78
08/01/2022 19:45,1,1,587,19.3,48.22
08/01/2022 20:00,2,1,638,19.6,48.57
08/01/2022 20:15,0,0,676,19.79,48.41
08/01/2022 20:30,0,0,763,19.99,49.13
08/01/2022 20:45,0,0,792,20.09,49.17
08/01/2022 21:00,0,0,858,20.23,48.96
08/01/2022 21:15,0,0,899,20.26,48.78
08/01/2022 21:30,0,0,896,20.37,48.23
08/01/2022 21:45,0,0,899,20.49,47.93
08/01/2022 22:00,0,0,922,20.41,48.13
08/01/2022 22:15,0,0,911,20.49,47.74
08/01/2022 22:30,0,0,917,20.46,47.76
08/01/2022 22:45,0,0,917,20.73,47.19
08/01/2022 23:00,0,0,901,20.9,46.41
08/01/2022 23:15,0,0,900,20.86,46.27
08/01/2022 23:30,0,0,898,20.83,46.02
08/01/2022 23:45,0,0,894,20.84,45.81
09/01/2022 00:00,0,0,895,20.9,45.38
09/01/2022 00:15,0,0,895,20.93,45.13
09/01/2022 00:30,0,0,892,20.82,45.18
09/01/2022 00:45,0,0,895,20.84,45.22
09/01/2022 01:00,0,0,897,20.75,45.24
09/01/2022 01:15,0,0,897,20.78,45.03
09/01/2022 01:30,0,0,894,20.79,44.79
09/01/2022 01:45,0,0,894,20.64,44.89
09/01/2022 02:00,0,0,895,20.7,44.73
09/01/2022 02:15,0,0,898,20.73,44.6
09/01/2022 02:30,0,0,888,20.69,44.51
09/01/2022 02:45,0,0,825,20.58,44.09
09/01/2022 03:00,0,0,840,20.61,48.86
09/01/2022 03:15,0,0,836,20.61,48.52
09/01/2022 03:30,0,0,819,20.66,48.05
09/01/2022 03:45,0,0,822,20.47,47.84
09/01/2022 04:00,0,0,809,20.39,47.55
09/01/2022 04:15,0,0,796,20.29,47.48
09/01/2022 04:30,0,0,788,20.17,47.36
09/01/2022 04:45,0,0,778,20.06,47.3
09/01/2022 05:00,0,0,771,19.9,47.37
09/01/2022 05:15,0,0,761,19.83,47.35
09/01/2022 05:30,0,0,762,19.7,47.31
09/01/2022 05:45,0,0,751,19.63,47.29
09/01/2022 06:00,0,0,753,19.57,47.41
09/01/2022 06:15,0,0,751,19.55,47.42
09/01/2022 06:30,0,0,748,19.45,47.28
09/01/2022 06:45,0,0,747,19.45,47.03
09/01/2022 07:00,0,0,744,19.37,47.04
09/01/2022 07:15,0,0,741,19.31,47
09/01/2022 07:30,0,0,745,19.29,47.02
09/01/2022 07:45,0,0,741,19.21,46.93
09/01/2022 08:00,0,0,692,19.23,46.73
09/01/2022 08:15,0,0,688,19.21,46.56
09/01/2022 08:30,0,0,686,19.19,46.36
09/01/2022 08:45,0,0,684,19.25,46.29
09/01/2022 09:00,0,0,681,19.37,46.08
09/01/2022 09:15,0,0,685,19.48,46.22
09/01/2022 09:30,0,0,695,19.65,46.08
09/01/2022 09:45,0,0,698,19.8,45.79
09/01/2022 10:00,0,0,700,19.93,45.62
09/01/2022 10:15,0,0,698,20,45.2
09/01/2022 10:30,0,0,698,20.06,45.16
09/01/2022 10:45,0,0,706,20.09,45.08
09/01/2022 11:00,0,0,722,20.1,45.12
09/01/2022 11:15,0,0,744,20.17,45.1
09/01/2022 11:30,0,0,724,20.22,45.1
09/01/2022 11:45,0,0,800,20.36,46.96
09/01/2022 12:00,0,0,807,20.6,46.5
09/01/2022 12:15,0,0,724,20.68,45.36
09/01/2022 12:30,0,0,795,20.68,45.65
09/01/2022 12:45,0,0,826,20.8,45.49
09/01/2022 13:00,0,0,798,20.85,45.11
09/01/2022 13:15,0,0,825,21.39,44.47
09/01/2022 13:30,0,0,837,21.72,42.85
09/01/2022 13:45,0,0,816,21.33,43.31
09/01/2022 14:00,0,0,830,21.15,43.75
09/01/2022 14:15,0,0,939,21.02,44.46
09/01/2022 14:30,0,0,910,20.94,44.52
09/01/2022 14:45,0,0,833,20.84,44.23
09/01/2022 15:00,0,0,427,20.22,38.47
09/01/2022 15:15,0,0,417,18.64,42.66
09/01/2022 15:30,0,0,494,19.1,45.18
09/01/2022 15:45,0,0,601,19.42,45.91
09/01/2022 16:00,0,0,619,19.67,46.2
09/01/2022 16:15,0,0,645,19.89,45.47
09/01/2022 16:30,0,0,671,20.01,45.37
09/01/2022 16:45,1,1,692,20.03,45.1
09/01/2022 17:00,0,0,704,20.05,45.09
09/01/2022 17:15,0,0,719,20.07,44.97
09/01/2022 17:30,3,3,744,20.09,45.11
09/01/2022 17:45,0,0,795,20.22,45.42
09/01/2022 18:00,0,0,820,20.29,45.37
09/01/2022 18:15,0,0,832,20.36,45.41
09/01/2022 18:30,0,0,835,20.44,45.19
09/01/2022 18:45,0,0,857,20.46,45.08
09/01/2022 19:00,0,0,866,20.46,44.88
09/01/2022 19:15,0,0,880,20.48,45.69
09/01/2022 19:30,0,0,898,20.46,44.95
09/01/2022 19:45,0,0,892,20.42,44.88
09/01/2022 20:00,0,0,959,20.46,47.18
09/01/2022 20:15,0,0,971,20.54,50.67
09/01/2022 20:30,1,1,1007,20.56,49.96
09/01/2022 20:45,0,0,1020,20.73,49.28
09/01/2022 21:00,0,0,1012,20.68,48.33
09/01/2022 21:15,0,0,1027,20.64,48.17
09/01/2022 21:30,0,0,1039,20.74,47.6
09/01/2022 21:45,0,0,1047,20.72,47.42
09/01/2022 22:00,0,0,1055,20.72,47.15
09/01/2022 22:15,0,0,1067,20.65,47.01
09/01/2022 22:30,0,0,1062,20.61,46.65
09/01/2022 22:45,0,0,1066,20.62,46.45
09/01/2022 23:00,0,0,1069,20.62,46.27
09/01/2022 23:15,0,0,1054,20.54,46.08
09/01/2022 23:30,0,0,1046,20.52,45.93
09/01/2022 23:45,0,0,969,20.3,45.83
10/01/2022 00:00,2,1,977,20.27,46.13
10/01/2022 00:15,0,0,971,20.31,45.97
10/01/2022 00:30,0,0,956,20.39,45.36
10/01/2022 00:45,0,0,941,20.08,45.69
10/01/2022 01:00,0,0,938,20.1,45.63
10/01/2022 01:15,0,0,933,20.08,45.68
10/01/2022 01:30,0,0,914,20.09,45.5
10/01/2022 01:45,1,1,901,20.14,45.34
10/01/2022 02:00,0,0,914,20.14,45.09
10/01/2022 02:15,0,0,828,19.89,44.54
10/01/2022 02:30,4,4,571,18.93,46.53
10/01/2022 02:45,3,2,613,19.09,48.14
10/01/2022 03:00,1,1,645,19.03,48.61
10/01/2022 03:15,0,0,657,19.09,48.62
10/01/2022 03:30,0,0,669,19.07,48.42
10/01/2022 03:45,0,0,682,19.02,48.33
10/01/2022 04:00,0,0,684,18.96,48.21
10/01/2022 04:15,0,0,697,18.93,48.3
10/01/2022 04:30,0,0,699,18.9,48.16
10/01/2022 04:45,0,0,704,18.86,48.12
10/01/2022 05:00,0,0,708,18.8,48.18
10/01/2022 05:15,0,0,712,18.76,48.19
10/01/2022 05:30,0,0,713,18.73,48.1
10/01/2022 05:45,0,0,716,18.73,48.07
10/01/2022 06:00,0,0,717,18.69,48
10/01/2022 06:15,0,0,719,18.62,48.04
10/01/2022 06:30,0,0,729,18.61,47.82
10/01/2022 06:45,0,0,720,18.54,47.85
10/01/2022 07:00,0,0,723,18.51,47.81
10/01/2022 07:15,0,0,726,18.51,47.74
10/01/2022 07:30,0,0,730,18.47,47.77
10/01/2022 08:00,0,0,735,18.43,47.71
10/01/2022 08:15,0,0,736,18.42,47.54
10/01/2022 08:30,0,0,742,18.41,47.57
10/01/2022 08:45,0,0,747,18.47,47.56
10/01/2022 09:00,0,0,739,18.58,47.4
10/01/2022 09:15,0,0,749,18.74,47.53
10/01/2022 09:30,0,0,764,18.89,47.49
10/01/2022 09:45,0,0,769,19.03,47.35
10/01/2022 10:00,0,0,784,19.14,47.22
10/01/2022 10:15,0,0,780,19.23,47.02
10/01/2022 10:30,0,0,816,19.34,47.06
10/01/2022 10:45,0,0,867,19.46,49.76
